id_pedido,id_produto,quantidade,valor_unitario,custo_envio,valor_total_venda
PED01603,PROD0005,3,319.63,43.77,958.89
PED01067,PROD0065,4,265.9,45.63,1063.6
PED01004,PROD0020,3,166.47,45.12,499.40999999999997
PED01596,PROD0034,4,80.77,41.39,323.08
PED00122,PROD0028,1,280.97,41.86,280.97
PED01372,PROD0006,4,150.1,30.77,600.4
PED00707,PROD0092,4,124.17,6.27,496.68
PED00329,PROD0052,1,205.49,8.9,205.49
PED01432,PROD0036,4,394.89,34.23,1579.56
PED00990,PROD0022,4,249.05,23.05,996.2
PED00322,PROD0096,1,116.08,30.53,116.08
PED01134,PROD0007,1,67.28,15.4,67.28
PED00769,PROD0075,1,254.5,34.22,254.5
PED01112,PROD0047,3,399.24,15.93,1197.72
PED00432,PROD0009,1,329.88,25.74,329.88
PED00709,PROD0078,1,123.75,26.54,123.75
PED00793,PROD0023,4,223.99,13.0,895.96
PED00711,PROD0089,2,429.06,44.43,858.12
PED01122,PROD0046,2,97.05,28.66,194.1
PED00538,PROD0052,3,270.72,44.01,812.1600000000001
PED00600,PROD0038,3,184.55,16.81,553.6500000000001
PED01169,PROD0066,2,70.85,12.76,141.7
PED01717,PROD0065,2,34.45,5.81,68.9
PED00256,PROD0005,1,282.38,9.22,282.38
PED01212,PROD0020,4,20.17,11.64,80.68
PED01263,PROD0072,1,60.69,8.55,60.69
PED00870,PROD0073,3,180.31,45.36,540.9300000000001
PED00898,PROD0035,2,31.32,46.01,62.64
PED01526,PROD0002,3,206.22,47.18,618.66
PED01731,PROD0087,1,73.88,48.19,73.88
PED00808,PROD0085,3,181.44,27.13,544.3199999999999
PED00676,PROD0077,3,397.67,28.85,1193.01
PED01842,PROD0041,4,316.92,10.89,1267.68
PED00270,PROD0044,3,228.25,11.17,684.75
PED01543,PROD0043,1,55.0,39.77,55.0
PED00549,PROD0090,4,313.38,43.51,1253.52
PED01137,PROD0032,3,90.22,40.31,270.65999999999997
PED01362,PROD0059,1,47.53,42.56,47.53
PED00567,PROD0085,2,335.36,17.45,670.72
PED01966,PROD0092,4,456.91,25.97,1827.64
PED00985,PROD0082,3,235.69,25.66,707.0699999999999
PED00358,PROD0082,3,30.09,49.79,90.27
PED01673,PROD0069,4,441.35,47.71,1765.4
PED01637,PROD0082,1,42.82,31.93,42.82
PED01357,PROD0076,3,435.08,11.21,1305.24
PED01712,PROD0025,1,201.99,16.64,201.99
PED01192,PROD0085,4,189.04,21.37,756.16
PED01362,PROD0020,3,275.97,44.29,827.9100000000001
PED00797,PROD0099,2,478.97,12.68,957.94
PED01284,PROD0001,2,450.38,14.89,900.76
PED00886,PROD0046,2,240.46,20.72,480.92
PED01758,PROD0029,4,350.95,46.71,1403.8
PED01222,PROD0026,3,294.41,27.67,883.23
PED00210,PROD0070,4,349.8,34.11,1399.2
PED00286,PROD0019,3,416.37,22.43,1249.1100000000001
PED01715,PROD0049,2,26.9,13.48,53.8
PED01785,PROD0094,2,169.62,15.03,339.24
PED00742,PROD0022,1,480.07,41.12,480.07
PED01495,PROD0012,4,475.17,45.21,1900.68
PED01505,PROD0080,4,15.5,27.19,62.0
PED01046,PROD0003,1,108.71,21.06,108.71
PED01583,PROD0013,2,496.95,41.35,993.9
PED01132,PROD0019,2,251.48,35.29,502.96
PED00295,PROD0012,4,290.7,6.84,1162.8
PED00005,PROD0002,3,91.55,20.78,274.65
PED00549,PROD0089,2,448.22,35.7,896.44
PED00680,PROD0089,1,123.32,30.82,123.32
PED01891,PROD0081,1,102.93,49.01,102.93
PED00794,PROD0095,1,121.78,43.98,121.78
PED00202,PROD0077,4,460.61,7.69,1842.44
PED00324,PROD0046,4,354.39,37.66,1417.56
PED00824,PROD0002,4,386.61,20.13,1546.44
PED01808,PROD0000,4,194.75,35.69,779.0
PED00243,PROD0089,1,455.5,32.78,455.5
PED00326,PROD0023,1,396.81,27.64,396.81
PED00986,PROD0034,4,377.79,43.38,1511.16
PED01070,PROD0013,4,485.76,36.89,1943.04
PED00760,PROD0066,1,189.44,45.03,189.44
PED01614,PROD0012,4,309.38,17.67,1237.52
PED01645,PROD0046,4,455.87,20.67,1823.48
PED01036,PROD0049,4,397.54,32.99,1590.16
PED00906,PROD0077,4,286.06,48.49,1144.24
PED01403,PROD0084,2,47.34,21.72,94.68
PED00364,PROD0025,4,329.83,6.45,1319.32
PED01625,PROD0002,1,268.01,25.06,268.01
PED01365,PROD0050,1,100.25,29.48,100.25
PED01883,PROD0039,1,442.3,41.04,442.3
PED01815,PROD0067,1,178.19,37.79,178.19
PED01244,PROD0035,4,199.87,48.41,799.48
PED00072,PROD0050,2,339.48,40.22,678.96
PED01769,PROD0000,3,249.51,18.44,748.53
PED01795,PROD0032,3,53.75,33.86,161.25
PED01648,PROD0006,3,199.85,35.25,599.55
PED01069,PROD0051,3,56.29,49.91,168.87
PED01527,PROD0010,1,103.47,11.24,103.47
PED00273,PROD0026,4,13.52,13.61,54.08
PED01578,PROD0013,4,98.84,12.0,395.36
PED00207,PROD0085,3,171.92,31.51,515.76
PED01952,PROD0079,3,273.73,11.09,821.19
PED01884,PROD0045,2,460.45,34.52,920.9
PED01638,PROD0075,2,274.76,41.17,549.52
PED00123,PROD0009,2,355.75,24.48,711.5
PED01033,PROD0023,1,185.26,30.23,185.26
PED01352,PROD0060,4,378.3,46.07,1513.2
PED01210,PROD0017,1,314.03,30.63,314.03
PED00542,PROD0085,1,235.3,14.39,235.3
PED01691,PROD0008,4,104.95,20.44,419.8
PED00059,PROD0016,2,158.74,28.84,317.48
PED01784,PROD0057,4,314.26,11.97,1257.04
PED00898,PROD0012,3,218.77,32.56,656.3100000000001
PED00885,PROD0049,2,445.8,49.97,891.6
PED01974,PROD0005,4,125.07,34.36,500.28
PED00781,PROD0084,1,45.81,21.76,45.81
PED00441,PROD0050,4,298.78,19.93,1195.12
PED01240,PROD0035,2,444.16,46.92,888.32
PED00910,PROD0070,3,188.72,44.22,566.16
PED01025,PROD0099,1,327.38,26.26,327.38
PED01559,PROD0024,3,123.39,20.9,370.17
PED01741,PROD0010,3,283.65,36.97,850.9499999999999
PED00831,PROD0043,1,395.53,19.15,395.53
PED01007,PROD0013,4,434.85,10.37,1739.4
PED01734,PROD0028,4,61.51,18.96,246.04
PED01379,PROD0073,3,184.62,24.54,553.86
PED00625,PROD0049,4,323.43,16.49,1293.72
PED01815,PROD0004,2,27.01,14.76,54.02
PED01690,PROD0071,3,348.4,5.28,1045.1999999999998
PED01188,PROD0068,3,268.74,33.39,806.22
PED00997,PROD0087,3,151.4,32.65,454.20000000000005
PED00733,PROD0056,2,409.18,13.46,818.36
PED00090,PROD0025,3,152.12,47.46,456.36
PED00166,PROD0005,4,495.79,23.43,1983.16
PED00958,PROD0015,4,410.02,6.15,1640.08
PED00206,PROD0059,4,356.91,14.89,1427.64
PED01305,PROD0099,4,40.06,36.14,160.24
PED01088,PROD0011,3,453.11,14.07,1359.33
PED01911,PROD0074,2,397.13,7.43,794.26
PED00515,PROD0002,1,122.22,32.8,122.22
PED01180,PROD0062,4,202.2,28.33,808.8
PED01784,PROD0063,1,141.63,39.26,141.63
PED01792,PROD0061,1,492.36,39.77,492.36
PED00746,PROD0005,3,428.56,48.2,1285.68
PED00305,PROD0018,4,465.81,7.57,1863.24
PED01901,PROD0017,4,396.5,6.75,1586.0
PED00394,PROD0079,4,233.61,49.42,934.44
PED01097,PROD0086,1,110.66,34.02,110.66
PED00186,PROD0042,4,111.96,37.19,447.84
PED01597,PROD0072,4,84.32,9.34,337.28
PED01360,PROD0002,2,277.86,8.14,555.72
PED01699,PROD0071,3,460.78,12.21,1382.34
PED01591,PROD0037,4,495.98,24.22,1983.92
PED00622,PROD0067,4,150.78,9.96,603.12
PED00729,PROD0075,3,351.68,25.09,1055.04
PED00239,PROD0043,3,302.58,30.27,907.74
PED00532,PROD0094,1,249.58,5.01,249.58
PED00140,PROD0088,1,336.23,10.14,336.23
PED01288,PROD0079,1,191.97,21.88,191.97
PED00138,PROD0062,3,472.8,7.4,1418.4
PED00458,PROD0041,2,355.67,11.01,711.34
PED00069,PROD0063,4,379.56,15.43,1518.24
PED00384,PROD0053,3,128.79,24.33,386.37
PED00629,PROD0077,2,92.61,37.17,185.22
PED00197,PROD0076,3,203.23,10.97,609.6899999999999
PED00204,PROD0070,2,385.67,38.21,771.34
PED01749,PROD0075,3,470.01,43.48,1410.03
PED00567,PROD0036,3,219.39,34.32,658.17
PED01822,PROD0003,2,389.34,6.97,778.68
PED00981,PROD0001,2,240.5,24.83,481.0
PED00804,PROD0098,2,154.66,34.7,309.32
PED01710,PROD0043,2,372.24,49.03,744.48
PED00858,PROD0066,2,401.12,47.83,802.24
PED00881,PROD0067,2,109.39,22.81,218.78
PED00973,PROD0075,2,159.53,32.72,319.06
PED00639,PROD0082,2,252.44,45.09,504.88
PED01454,PROD0073,3,101.4,42.4,304.20000000000005
PED01913,PROD0061,2,465.13,26.57,930.26
PED00324,PROD0000,2,299.75,16.76,599.5
PED00441,PROD0016,3,69.39,11.17,208.17000000000002
PED00803,PROD0015,3,100.17,26.96,300.51
PED00287,PROD0008,1,477.63,37.53,477.63
PED00225,PROD0052,1,371.7,48.64,371.7
PED01087,PROD0072,2,369.86,43.78,739.72
PED00966,PROD0058,2,45.52,14.19,91.04
PED00937,PROD0008,1,448.7,37.39,448.7
PED00559,PROD0011,1,227.43,18.01,227.43
PED00713,PROD0040,4,333.26,35.76,1333.04
PED00497,PROD0014,4,480.25,34.96,1921.0
PED00848,PROD0065,2,59.01,17.26,118.02
PED00925,PROD0074,4,246.32,15.55,985.28
PED01940,PROD0010,1,34.31,9.68,34.31
PED00059,PROD0007,2,254.78,7.27,509.56
PED01420,PROD0054,3,133.61,43.63,400.83000000000004
PED00256,PROD0095,3,456.42,7.24,1369.26
PED00576,PROD0005,1,205.26,8.99,205.26
PED00238,PROD0052,4,320.6,15.75,1282.4
PED01824,PROD0019,3,431.54,44.94,1294.6200000000001
PED00037,PROD0038,4,492.01,19.98,1968.04
PED00024,PROD0098,3,256.87,13.63,770.61
PED00409,PROD0071,4,233.32,37.2,933.28
PED00460,PROD0033,3,47.11,19.36,141.32999999999998
PED01594,PROD0056,3,16.24,20.0,48.72
PED00987,PROD0018,2,308.31,38.25,616.62
PED01440,PROD0070,2,42.08,16.32,84.16
PED00356,PROD0030,1,196.39,45.35,196.39
PED00382,PROD0081,3,11.77,30.26,35.31
PED01832,PROD0039,4,311.46,29.2,1245.84
PED01181,PROD0013,3,218.45,16.91,655.3499999999999
PED00568,PROD0099,4,72.24,42.58,288.96
PED01456,PROD0080,4,155.22,30.77,620.88
PED01071,PROD0036,3,289.13,12.0,867.39
PED01351,PROD0043,4,331.79,14.28,1327.16
PED00432,PROD0008,1,236.54,26.07,236.54
PED01454,PROD0057,2,403.94,40.08,807.88
PED00055,PROD0019,4,65.1,47.27,260.4
PED00576,PROD0091,3,51.43,34.86,154.29
PED00267,PROD0049,2,31.68,27.78,63.36
PED00068,PROD0019,1,272.56,16.28,272.56
PED01751,PROD0035,4,356.05,35.28,1424.2
PED00901,PROD0026,4,73.96,49.2,295.84
PED01624,PROD0071,2,323.08,26.43,646.16
PED01472,PROD0031,4,243.7,12.3,974.8
PED00792,PROD0000,3,493.8,9.65,1481.4
PED00256,PROD0016,2,361.56,17.12,723.12
PED00671,PROD0008,2,332.16,30.62,664.32
PED00489,PROD0083,4,289.52,47.61,1158.08
PED00745,PROD0044,1,498.71,18.46,498.71
PED01666,PROD0095,1,490.42,18.74,490.42
PED00048,PROD0065,1,273.68,26.65,273.68
PED01682,PROD0031,1,233.04,46.33,233.04
PED00315,PROD0044,2,236.44,23.86,472.88
PED00412,PROD0008,2,219.89,15.05,439.78
PED00433,PROD0029,4,270.39,12.34,1081.56
PED01025,PROD0083,1,144.06,25.57,144.06
PED01864,PROD0037,1,464.13,41.03,464.13
PED01975,PROD0059,4,250.21,18.11,1000.84
PED01168,PROD0000,4,422.58,28.06,1690.32
PED01979,PROD0004,4,242.9,32.14,971.6
PED01389,PROD0062,3,361.96,25.27,1085.8799999999999
PED00419,PROD0098,4,175.07,13.63,700.28
PED01596,PROD0035,4,316.16,46.48,1264.64
PED01808,PROD0064,3,254.2,30.45,762.5999999999999
PED01584,PROD0077,1,189.89,37.81,189.89
PED00843,PROD0072,2,441.96,33.62,883.92
PED01467,PROD0093,1,65.23,49.91,65.23
PED00915,PROD0023,2,248.59,25.53,497.18
PED00433,PROD0003,2,105.24,24.12,210.48
PED00642,PROD0077,4,431.92,21.21,1727.68
PED01578,PROD0088,4,134.2,21.27,536.8
PED00056,PROD0067,3,320.38,17.41,961.14
PED01585,PROD0024,1,91.13,49.13,91.13
PED00963,PROD0073,1,208.41,44.19,208.41
PED00976,PROD0098,2,450.69,19.25,901.38
PED01201,PROD0006,4,91.37,18.74,365.48
PED01316,PROD0012,4,334.97,9.66,1339.88
PED00045,PROD0067,1,110.21,44.47,110.21
PED01193,PROD0042,3,213.72,21.73,641.16
PED01294,PROD0056,4,274.9,30.77,1099.6
PED00416,PROD0035,3,292.88,45.52,878.64
PED00847,PROD0013,1,305.23,23.36,305.23
PED00138,PROD0081,1,323.66,41.31,323.66
PED00246,PROD0071,3,143.17,24.36,429.51
PED01171,PROD0095,4,206.67,36.54,826.68
PED00229,PROD0026,1,28.29,24.4,28.29
PED00791,PROD0036,2,386.69,22.67,773.38
PED00636,PROD0086,1,420.18,49.58,420.18
PED01727,PROD0070,4,107.63,32.56,430.52
PED00373,PROD0075,2,108.71,21.53,217.42
PED01103,PROD0024,1,30.6,16.6,30.6
PED01629,PROD0066,4,485.49,6.79,1941.96
PED00737,PROD0089,4,405.52,36.8,1622.08
PED01088,PROD0003,1,186.74,21.75,186.74
PED00087,PROD0099,4,246.14,41.96,984.56
PED01111,PROD0078,3,153.06,21.37,459.18
PED00712,PROD0095,2,302.65,21.8,605.3
PED01749,PROD0092,3,361.48,40.06,1084.44
PED01227,PROD0073,1,229.21,27.03,229.21
PED01936,PROD0084,3,438.06,44.82,1314.18
PED01405,PROD0015,1,263.34,31.56,263.34
PED00600,PROD0018,1,80.68,15.83,80.68
PED01499,PROD0028,4,314.92,30.57,1259.68
PED01596,PROD0050,4,236.49,5.18,945.96
PED01806,PROD0017,1,468.48,19.06,468.48
PED01629,PROD0057,2,202.03,14.36,404.06
PED01842,PROD0043,2,207.4,34.44,414.8
PED00538,PROD0015,2,328.88,11.12,657.76
PED00213,PROD0064,3,268.22,18.05,804.6600000000001
PED00073,PROD0001,1,193.48,19.91,193.48
PED00060,PROD0055,4,494.99,5.15,1979.96
PED00697,PROD0078,3,158.07,7.1,474.21
PED01566,PROD0027,3,145.99,19.0,437.97
PED01242,PROD0064,4,433.57,15.01,1734.28
PED00011,PROD0004,1,11.65,10.26,11.65
PED00813,PROD0021,3,108.61,11.94,325.83
PED01438,PROD0099,1,299.32,42.6,299.32
PED00031,PROD0012,1,89.6,35.75,89.6
PED01183,PROD0064,1,493.04,26.79,493.04
PED01000,PROD0015,4,237.46,45.9,949.84
PED00236,PROD0085,1,302.71,6.33,302.71
PED01762,PROD0063,3,88.58,20.52,265.74
PED01204,PROD0031,4,151.8,42.05,607.2
PED01852,PROD0079,4,311.17,33.27,1244.68
PED00557,PROD0050,3,279.28,49.18,837.8399999999999
PED01364,PROD0078,4,394.34,47.5,1577.36
PED01481,PROD0057,3,141.92,12.65,425.76
PED01103,PROD0045,2,330.24,48.74,660.48
PED00646,PROD0051,3,152.58,47.55,457.74
PED01795,PROD0062,4,297.51,21.81,1190.04
PED00986,PROD0075,3,306.47,49.23,919.4100000000001
PED00819,PROD0059,2,69.7,6.61,139.4
PED01782,PROD0064,1,278.83,34.73,278.83
PED00472,PROD0080,1,15.85,16.98,15.85
PED01694,PROD0054,1,255.59,10.83,255.59
PED01738,PROD0056,4,351.79,30.99,1407.16
PED00111,PROD0091,2,45.69,18.79,91.38
PED01315,PROD0070,3,469.97,35.01,1409.91
PED01973,PROD0072,3,234.79,29.3,704.37
PED01845,PROD0085,3,469.82,22.67,1409.46
PED01654,PROD0025,3,62.63,13.18,187.89000000000001
PED00382,PROD0011,4,475.45,32.06,1901.8
PED00016,PROD0070,4,63.51,42.32,254.04
PED00492,PROD0045,2,236.13,32.0,472.26
PED01354,PROD0046,3,469.62,32.47,1408.8600000000001
PED00925,PROD0078,1,124.03,28.03,124.03
PED01762,PROD0037,4,27.04,22.47,108.16
PED01896,PROD0020,2,398.62,25.59,797.24
PED01509,PROD0013,2,301.98,49.53,603.96
PED01429,PROD0001,4,261.82,38.74,1047.28
PED00116,PROD0071,1,26.83,24.38,26.83
PED01578,PROD0069,1,330.08,25.58,330.08
PED00879,PROD0032,3,94.1,27.48,282.29999999999995
PED00114,PROD0005,4,466.29,34.67,1865.16
PED01818,PROD0089,1,346.01,25.97,346.01
PED01572,PROD0036,4,356.45,35.88,1425.8
PED00813,PROD0013,2,123.96,19.81,247.92
PED01648,PROD0036,2,441.57,23.48,883.14
PED01570,PROD0007,2,273.49,43.88,546.98
PED00643,PROD0076,4,429.97,19.8,1719.88
PED01359,PROD0012,3,142.76,48.4,428.28
PED00335,PROD0039,3,380.18,12.76,1140.54
PED00921,PROD0091,1,291.54,15.88,291.54
PED01912,PROD0057,4,33.73,25.87,134.92
PED01763,PROD0017,3,208.62,40.88,625.86
PED00146,PROD0056,4,100.12,37.92,400.48
PED00121,PROD0082,3,186.0,12.85,558.0
PED00080,PROD0037,2,197.84,15.65,395.68
PED00684,PROD0031,2,242.71,30.89,485.42
PED01689,PROD0085,1,304.14,18.28,304.14
PED00661,PROD0065,2,289.78,24.0,579.56
PED00374,PROD0076,3,29.11,26.9,87.33
PED01593,PROD0086,1,377.84,31.74,377.84
PED00062,PROD0024,1,475.1,16.3,475.1
PED00503,PROD0091,2,180.85,12.34,361.7
PED00667,PROD0057,4,98.08,22.94,392.32
PED00448,PROD0074,2,274.6,8.69,549.2
PED01451,PROD0032,2,355.41,28.7,710.82
PED00867,PROD0087,1,342.66,42.78,342.66
PED01450,PROD0065,2,309.93,10.35,619.86
PED01444,PROD0029,3,81.65,10.07,244.95000000000002
PED01345,PROD0080,1,420.04,8.61,420.04
PED01936,PROD0033,2,218.55,43.15,437.1
PED00679,PROD0085,4,118.52,8.63,474.08
PED01189,PROD0068,3,52.27,49.26,156.81
PED01620,PROD0047,4,214.19,21.12,856.76
PED01980,PROD0039,3,312.81,19.79,938.4300000000001
PED01672,PROD0050,4,336.04,9.12,1344.16
PED00460,PROD0079,2,481.74,31.35,963.48
PED00458,PROD0012,3,85.04,31.36,255.12
PED01212,PROD0089,1,493.03,27.22,493.03
PED00463,PROD0030,1,330.79,19.0,330.79
PED00911,PROD0038,4,232.57,21.59,930.28
PED00378,PROD0062,4,445.22,19.42,1780.88
PED01025,PROD0047,4,350.3,24.18,1401.2
PED01641,PROD0086,3,180.87,20.38,542.61
PED00363,PROD0047,1,443.2,35.4,443.2
PED00071,PROD0060,2,336.64,18.31,673.28
PED01450,PROD0011,3,352.43,20.79,1057.29
PED00637,PROD0077,4,449.23,24.6,1796.92
PED01193,PROD0055,1,229.72,5.18,229.72
PED01228,PROD0017,4,331.88,27.14,1327.52
PED01848,PROD0026,2,374.9,16.51,749.8
PED00336,PROD0027,2,232.43,7.53,464.86
PED01495,PROD0081,1,50.89,46.0,50.89
PED00194,PROD0079,3,388.01,19.51,1164.03
PED01693,PROD0051,2,33.43,24.17,66.86
PED01011,PROD0015,2,361.78,42.23,723.56
PED00652,PROD0076,2,456.33,12.51,912.66
PED01298,PROD0057,2,180.01,43.26,360.02
PED00006,PROD0092,4,60.01,15.87,240.04
PED00904,PROD0008,4,124.1,31.51,496.4
PED00978,PROD0025,3,285.52,35.86,856.56
PED00565,PROD0027,1,471.9,45.73,471.9
PED00615,PROD0076,1,261.02,32.34,261.02
PED01877,PROD0035,1,65.24,25.4,65.24
PED01873,PROD0008,2,317.61,30.75,635.22
PED00572,PROD0046,4,369.09,14.09,1476.36
PED00598,PROD0077,4,202.71,36.01,810.84
PED00769,PROD0050,3,363.54,13.41,1090.6200000000001
PED01201,PROD0075,1,169.16,30.08,169.16
PED00241,PROD0056,4,396.65,34.14,1586.6
PED01226,PROD0031,3,177.13,45.44,531.39
PED01566,PROD0066,1,135.49,25.26,135.49
PED01824,PROD0056,2,440.8,39.89,881.6
PED01485,PROD0053,4,278.75,12.54,1115.0
PED01103,PROD0015,4,149.73,12.03,598.92
PED01546,PROD0061,1,468.19,28.62,468.19
PED01440,PROD0083,2,348.52,31.84,697.04
PED00765,PROD0095,2,118.14,33.46,236.28
PED00383,PROD0055,4,311.17,38.56,1244.68
PED00390,PROD0022,1,436.48,18.27,436.48
PED00895,PROD0016,3,351.12,33.02,1053.3600000000001
PED01822,PROD0079,4,129.93,13.47,519.72
PED00687,PROD0037,2,327.94,14.85,655.88
PED01149,PROD0071,3,313.39,8.03,940.17
PED01517,PROD0082,1,412.21,38.62,412.21
PED00046,PROD0029,2,97.28,27.81,194.56
PED01741,PROD0057,3,352.82,15.72,1058.46
PED01499,PROD0097,4,23.41,30.03,93.64
PED01972,PROD0077,2,351.13,20.94,702.26
PED00618,PROD0021,1,480.61,42.67,480.61
PED00463,PROD0016,2,95.45,28.77,190.9
PED01810,PROD0014,4,162.54,6.34,650.16
PED01872,PROD0047,1,295.61,49.33,295.61
PED00122,PROD0031,4,368.87,8.34,1475.48
PED01497,PROD0076,3,178.74,36.32,536.22
PED00133,PROD0084,2,335.49,24.68,670.98
PED01642,PROD0039,4,450.65,16.22,1802.6
PED01840,PROD0096,3,366.01,35.44,1098.03
PED00840,PROD0056,1,358.4,10.67,358.4
PED01585,PROD0057,1,197.17,43.62,197.17
PED00848,PROD0090,3,456.6,16.28,1369.8000000000002
PED00606,PROD0098,3,145.89,21.27,437.66999999999996
PED01803,PROD0015,1,110.59,33.47,110.59
PED00022,PROD0027,4,188.47,5.05,753.88
PED00565,PROD0097,3,328.58,26.27,985.74
PED01909,PROD0000,4,432.22,45.24,1728.88
PED00765,PROD0040,1,74.72,35.62,74.72
PED00964,PROD0047,4,408.76,22.46,1635.04
PED00234,PROD0030,4,408.28,34.72,1633.12
PED00995,PROD0035,3,297.59,47.15,892.77
PED01082,PROD0032,4,382.72,13.45,1530.88
PED01187,PROD0032,4,99.12,28.93,396.48
PED01794,PROD0081,4,93.1,15.56,372.4
PED00825,PROD0022,1,432.77,43.44,432.77
PED00215,PROD0059,1,254.09,37.45,254.09
PED01206,PROD0086,2,130.51,41.05,261.02
PED01592,PROD0078,1,347.48,47.44,347.48
PED00656,PROD0089,1,447.02,15.45,447.02
PED00934,PROD0029,2,319.84,7.19,639.68
PED01113,PROD0088,2,180.2,18.09,360.4
PED01987,PROD0044,3,246.79,22.96,740.37
PED00310,PROD0079,3,378.61,33.13,1135.83
PED00556,PROD0038,1,43.08,40.9,43.08
PED00971,PROD0044,4,116.41,20.74,465.64
PED00256,PROD0077,3,236.67,26.31,710.01
PED00532,PROD0080,3,306.08,40.35,918.24
PED01556,PROD0011,1,176.19,15.14,176.19
PED00051,PROD0092,4,156.21,14.77,624.84
PED01361,PROD0031,2,30.28,31.52,60.56
PED01194,PROD0055,2,25.97,24.62,51.94
PED01971,PROD0023,1,146.56,47.7,146.56
PED01090,PROD0012,1,269.95,21.07,269.95
PED01648,PROD0019,4,282.62,39.18,1130.48
PED00299,PROD0078,1,252.07,31.24,252.07
PED00671,PROD0055,1,210.84,7.46,210.84
PED00777,PROD0052,1,133.62,8.8,133.62
PED00831,PROD0067,4,206.34,14.14,825.36
PED00231,PROD0053,1,77.99,11.44,77.99
PED00974,PROD0033,3,66.48,19.82,199.44
PED01860,PROD0027,4,156.97,31.05,627.88
PED01091,PROD0049,3,497.72,32.11,1493.16
PED01529,PROD0001,4,169.98,31.45,679.92
PED00027,PROD0093,3,468.86,10.29,1406.58
PED01972,PROD0025,4,202.21,32.01,808.84
PED01651,PROD0050,2,225.11,23.44,450.22
PED01074,PROD0046,1,400.56,45.64,400.56
PED01716,PROD0025,1,55.88,46.04,55.88
PED01283,PROD0083,4,99.33,39.57,397.32
PED00590,PROD0091,3,487.18,36.64,1461.54
PED00784,PROD0083,2,257.9,10.17,515.8
PED00619,PROD0074,3,31.71,8.81,95.13
PED01986,PROD0073,1,33.22,42.84,33.22
PED00585,PROD0060,1,454.55,24.22,454.55
PED01710,PROD0022,3,437.95,25.31,1313.85
PED01001,PROD0036,4,234.62,43.15,938.48
PED00183,PROD0040,4,89.98,32.96,359.92
PED01046,PROD0051,3,416.84,13.07,1250.52
PED01809,PROD0082,1,169.05,14.5,169.05
PED00128,PROD0081,3,215.34,5.29,646.02
PED00290,PROD0048,1,344.41,36.98,344.41
PED01855,PROD0026,3,183.17,26.85,549.51
PED00500,PROD0005,4,318.05,47.75,1272.2
PED00185,PROD0073,2,443.79,37.13,887.58
PED00478,PROD0065,1,400.71,9.64,400.71
PED01594,PROD0023,2,196.99,12.27,393.98
PED00491,PROD0037,4,151.09,27.58,604.36
PED00512,PROD0027,3,149.9,46.62,449.70000000000005
PED01666,PROD0027,4,180.81,16.13,723.24
PED01090,PROD0065,2,251.82,42.15,503.64
PED01828,PROD0060,4,214.13,19.05,856.52
PED00466,PROD0045,4,75.17,17.15,300.68
PED00284,PROD0068,3,90.09,45.56,270.27
PED00600,PROD0074,2,178.04,7.13,356.08
PED01440,PROD0073,2,285.41,34.73,570.82
PED01123,PROD0042,2,300.41,6.94,600.82
PED00188,PROD0058,1,248.24,41.03,248.24
PED00988,PROD0001,4,372.0,42.32,1488.0
PED00889,PROD0014,2,371.25,45.2,742.5
PED01881,PROD0036,4,219.54,13.37,878.16
PED00387,PROD0070,3,70.98,10.6,212.94
PED00240,PROD0019,3,269.79,27.66,809.3700000000001
PED01805,PROD0097,1,196.92,17.22,196.92
PED01754,PROD0034,1,77.58,32.28,77.58
PED00416,PROD0033,3,491.09,28.12,1473.27
PED01941,PROD0085,2,191.18,11.52,382.36
PED00175,PROD0030,3,316.64,38.27,949.92
PED00386,PROD0086,4,250.16,41.17,1000.64
PED01494,PROD0018,1,79.99,48.34,79.99
PED00852,PROD0067,1,37.22,22.8,37.22
PED01256,PROD0023,3,316.63,20.2,949.89
PED00662,PROD0083,2,131.04,13.65,262.08
PED00451,PROD0038,2,129.39,13.14,258.78
PED00276,PROD0091,4,478.92,19.45,1915.68
PED01252,PROD0053,1,236.27,49.18,236.27
PED01194,PROD0038,3,24.42,9.15,73.26
PED01758,PROD0016,3,176.52,16.67,529.5600000000001
PED00212,PROD0018,1,296.4,8.87,296.4
PED01305,PROD0047,3,171.0,17.31,513.0
PED00040,PROD0034,1,23.16,9.16,23.16
PED01145,PROD0031,2,227.71,27.87,455.42
PED01250,PROD0046,2,61.89,24.73,123.78
PED00293,PROD0046,3,313.39,12.83,940.17
PED00599,PROD0063,2,313.6,12.87,627.2
PED01290,PROD0045,2,28.5,33.17,57.0
PED00540,PROD0034,4,152.43,22.42,609.72
PED01782,PROD0093,1,212.71,7.53,212.71
PED01851,PROD0016,1,279.63,46.41,279.63
PED00450,PROD0041,3,155.07,23.22,465.21
PED01472,PROD0028,1,151.0,31.6,151.0
PED01779,PROD0069,4,491.68,44.84,1966.72
PED01084,PROD0016,3,30.51,23.1,91.53
PED01525,PROD0080,3,494.63,41.93,1483.8899999999999
PED01170,PROD0013,1,33.4,46.16,33.4
PED01709,PROD0023,2,151.29,12.83,302.58
PED01968,PROD0056,2,251.91,45.16,503.82
PED00789,PROD0049,2,80.22,10.39,160.44
PED00333,PROD0056,2,76.07,17.38,152.14
PED01904,PROD0060,4,135.59,41.37,542.36
PED01976,PROD0038,3,487.02,45.53,1461.06
